"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FABP5",9.72838042180404e-26,-1.73771569764606,0.247,0.259,3.22116404146353e-21
"ENSG00000283103",1.02493356194007e-25,-1.24320884438388,0.162,0.186,3.39365751693975e-21
"AKIRIN1",1.12025972583134e-25,-0.262769030826342,0.474,0.346,3.70929197820016e-21
"ABRAXAS1",1.20800906871228e-25,-1.17862221128455,0.22,0.236,3.99983882741321e-21
"GID4",1.3554602770078e-25,-0.492685197148662,0.11,0.075,4.48806452320054e-21
"DERL2",1.37193500062792e-25,-0.945741808927675,0.274,0.28,4.54261398057912e-21
"MMAB",1.71599771710397e-25,-1.16044545631973,0.238,0.25,5.68184004110296e-21
"SERGEF",1.72183411686478e-25,-0.311805175409982,0.341,0.252,5.70116494435099e-21
"CRY2",1.94753238940742e-25,-0.570359152903315,0.287,0.207,6.44847449456689e-21
"LANCL2",1.98157742426151e-25,-0.437410754171235,0.367,0.266,6.56120100947229e-21
"CEP95",1.98495130972557e-25,-0.383214505313548,0.405,0.295,6.57237228163233e-21
"ARSB",2.00909378707309e-25,-1.03779569836998,0.098,0.128,6.65231043837771e-21
"TRIM65",2.24682367743889e-25,-0.635986150054562,0.11,0.074,7.43945787836789e-21
"ZFC3H1",2.39330748121489e-25,-0.672117944051857,0.451,0.421,7.92448040105064e-21
"ACAT1",3.02876424041663e-25,-0.924768400752639,0.301,0.302,1.00285412764435e-20
"GADD45A",3.09813796930652e-25,-1.09847976224524,0.448,0.41,1.02582446301708e-20
"BBOF1",3.18851220431435e-25,-0.363818992493456,0.138,0.097,1.05574827597053e-20
"KLHL7",3.51276059873396e-25,-0.446041516991222,0.322,0.237,1.1631101618468e-20
"DYRK3",3.79060547911243e-25,-0.409254190144638,0.334,0.244,1.25510738018892e-20
"CENPT",4.03138556582423e-25,-0.502856657114688,0.187,0.134,1.33483207470006e-20
"VTA1",4.14468547402237e-25,-0.383795713344781,0.3,0.22,1.37234680730355e-20
"NOL12",4.25760612626662e-25,-0.614525984992082,0.157,0.111,1.40973596446814e-20
"WDR46",5.58670498492363e-25,-0.395397854956611,0.282,0.206,1.84981388755806e-20
"PMPCA",7.28760237471538e-25,-0.35217937694157,0.299,0.219,2.41299802229201e-20
