"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"OXCT1",1.46241133526018e-47,-0.79402844235558,0.14,0.185,4.84219017218e-43
"ZFAND4",1.63712371069707e-47,0.401165129965921,0.126,0.084,5.42068031848908e-43
"PHF6",1.8527863258633e-47,-0.631603189511144,0.231,0.272,6.13476080356597e-43
"TADA2A",1.99594135190196e-47,0.260330801693174,0.163,0.114,6.60876141028259e-43
"CMC4",2.08668337433003e-47,-0.553882128688496,0.107,0.15,6.90921732074415e-43
"PIAS4",2.90877946305795e-47,0.277335484339166,0.122,0.08,9.63125968013116e-43
"GOSR2",2.9301937976902e-47,-0.361525278989633,0.171,0.219,9.70216468353203e-43
"ZMYM5",3.29204660030405e-47,-0.685469241345035,0.232,0.272,1.09002954982667e-42
"NDUFC1",4.71901481724604e-47,0.446132073299771,0.586,0.519,1.56251299613834e-42
"KLHDC2",4.75306446639976e-47,-0.402370664506764,0.295,0.336,1.57378717546963e-42
"RPUSD3",5.88467356354406e-47,-0.675991564270952,0.085,0.125,1.94847426362507e-42
"SOX12",6.30580831523316e-47,0.422246653773009,0.139,0.095,2.08791619125685e-42
"B4GALT2",6.50937556550743e-47,-0.697456346386249,0.148,0.191,2.15531934349517e-42
"SLC46A3",6.54542209830082e-47,0.284667932417925,0.106,0.068,2.16725471096838e-42
"BTBD3",7.26042547691439e-47,-0.629603201574565,0.183,0.228,2.40399947966112e-42
"ACOT8",8.00627799132943e-47,0.463899888102752,0.153,0.106,2.65095870570909e-42
"MFAP3",8.55761807042526e-47,-0.864371115784739,0.069,0.107,2.83351291929851e-42
"PHLPP2",9.04998252007156e-47,0.25943264646164,0.262,0.197,2.99653971222089e-42
"LGALSL",1.35879043949037e-46,-1.09060361154297,0.072,0.11,4.49909102419657e-42
"KIZ",1.48603568989368e-46,-0.463122666913145,0.313,0.351,4.92041277280698e-42
"SNAPC5",1.52271986763144e-46,-0.599291077229463,0.125,0.17,5.04187775371446e-42
"WDR18",1.60016087509113e-46,-0.695177412631482,0.117,0.16,5.29829267351426e-42
"IRF9",1.74278888593957e-46,-0.538830674776788,0.334,0.364,5.77054828023451e-42
"FAM104A",1.88631496285731e-46,-0.740898153831327,0.126,0.17,6.24577747351685e-42
"DPF2",2.10975468135016e-46,-0.645809023522929,0.193,0.236,6.98560872541851e-42
"SPATA6",2.51004923516525e-46,-0.55505102233609,0.296,0.332,8.31102402255567e-42
"SLC35F6",2.96068180641584e-46,-0.826030379955076,0.093,0.134,9.80311352922347e-42
"NUDT9",3.27127562625386e-46,-0.348171646271123,0.174,0.222,1.08315207260892e-41
"ENSG00000290846",3.32906056600171e-46,-0.778517822194319,0.068,0.105,1.10228524400883e-41
"RFK",3.77531726828106e-46,0.394685801894104,0.221,0.163,1.25004530070054e-41
"TAOK1",3.8840852730279e-46,-0.346398080428083,0.474,0.495,1.28605947475227e-41
"RDH14",4.55562843714825e-46,-0.65858936031871,0.137,0.181,1.50841413182416e-41
"DPY19L4",4.71354171224665e-46,0.253264289201853,0.273,0.207,1.56070079634199e-41
"SMAD3",5.18085139925755e-46,-0.456842458518184,0.452,0.473,1.71543170680817e-41
"CCDC40",5.5160757039468e-46,0.632486503404667,0.143,0.099,1.82642782633383e-41
"PELO",5.66723702116533e-46,-0.685456539972838,0.084,0.124,1.87647885007805e-41
"ZNF268",5.70611490581578e-46,-0.880318381344544,0.065,0.102,1.88935170646466e-41
"NDE1",6.29414591240961e-46,0.349443097070556,0.194,0.141,2.08405465305795e-41
"MTRF1",8.12803198184393e-46,0.351388546620408,0.106,0.068,2.69127266950834e-41
"FAM104B",8.80078300546336e-46,-0.617153245064526,0.105,0.146,2.91402726093897e-41
"SAMD4A",9.02707299674914e-46,-2.08113225222793,0.514,0.458,2.98895413995361e-41
"TESK1",1.05036422660999e-45,0.345002918012851,0.133,0.09,3.47786099072833e-41
"BET1L",1.08534064097016e-45,-0.723878399532951,0.104,0.145,3.59367139631628e-41
"TMTC3",1.35494863192412e-45,-0.738787676852395,0.154,0.197,4.48637041516396e-41
"TAOK2",1.36157608503884e-45,0.486106571299625,0.122,0.082,4.50831457517209e-41
"TGM2",2.06479476518757e-45,0.424983245082257,0.1,0.064,6.83674194701257e-41
"CASP4",2.3324119609564e-45,-0.532219562950711,0.261,0.3,7.72284924392273e-41
"ARC",2.53621651302835e-45,-0.463104861160557,0.116,0.075,8.39766649628818e-41
"KIAA1191",2.7482705079637e-45,0.250716996667365,0.28,0.211,9.09979847891862e-41
"IRS2",2.77116165833661e-45,-0.726756959921994,0.3,0.331,9.17559336691833e-41
"MCFD2",3.018331684488e-45,-0.409535011204954,0.39,0.412,9.99399804050821e-41
"DNAJC4",3.190421943404e-45,-0.530784527263924,0.216,0.255,1.0563806096805e-40
"ODC1",3.23027725985707e-45,0.393623464983731,0.491,0.416,1.06957710351128e-40
"ARL5A",3.249384855594e-45,-0.331910989010965,0.357,0.386,1.07590381953573e-40
"IFT43",3.49583662880771e-45,0.282738366701044,0.418,0.34,1.15750646616452e-40
"SNRNP35",3.76707272141014e-45,-0.707681441591022,0.124,0.167,1.24731544878611e-40
"PGGT1B",4.04397905064509e-45,0.35187631608305,0.229,0.171,1.33900190345909e-40
"NINL",4.06042672646206e-45,-0.68532429661237,0.216,0.256,1.34444789339885e-40
"ZNF280C",4.30360140949137e-45,0.258922353654897,0.113,0.074,1.42496546269669e-40
"STMN3",4.49773116354618e-45,-0.839439196153576,0.117,0.158,1.48924376556178e-40
"SLC25A51",5.4091821394804e-45,0.389634944219281,0.173,0.124,1.79103429820336e-40
"UQCRH",5.56246443682623e-45,0.508037114210786,0.768,0.802,1.84178759967753e-40
"API5",6.11337110586149e-45,0.295770993780341,0.332,0.259,2.0241983068618e-40
"ZC3H7A",6.30973822180326e-45,0.444960809018786,0.36,0.289,2.08921742262128e-40
"SLC4A3",6.68354388932523e-45,-0.872232239752792,0.121,0.161,2.21298821719448e-40
"UTP18",6.737244391146e-45,-0.655119191597485,0.171,0.214,2.23076899035235e-40
"PAGR1",7.66706638330485e-45,-0.48769557440603,0.179,0.225,2.53864235017607e-40
"COPB2",8.48892850249469e-45,0.284260378834107,0.578,0.488,2.81076911646102e-40
"SLC25A27",8.72537692718217e-45,-0.482939407791575,0.195,0.24,2.88905955435929e-40
"DDX41",9.14108505765696e-45,0.451626436068435,0.151,0.106,3.0267046734408e-40
"ACADM",1.03441362120351e-44,-0.525364102662806,0.262,0.301,3.42504694116696e-40
"HIGD1A",1.43079359978751e-44,-0.44755283200045,0.181,0.224,4.73750068825644e-40
"PEX11B",1.45547101528944e-44,0.466864552458789,0.128,0.087,4.81921007872486e-40
"CYBC1",1.89310336151661e-44,-0.813193675778965,0.116,0.157,6.26825454031764e-40
"PSMG4",1.97841162113892e-44,0.497996942506761,0.229,0.173,6.55071871875307e-40
"PPDPF",2.57584072425144e-44,0.374141983223293,0.634,0.567,8.52886622206895e-40
"RGN",2.7280923054301e-44,0.502318266310152,0.147,0.103,9.03298643250961e-40
"TP53BP1",3.29968553513807e-44,-0.451140537094004,0.404,0.428,1.09255887753957e-39
"UBIAD1",3.38325730687325e-44,0.269084944875999,0.122,0.082,1.1202303268788e-39
"SC5D",3.47112471817968e-44,0.276553081182499,0.2,0.147,1.14932410543647e-39
"EMC9",5.28451923208248e-44,-0.795939543583826,0.083,0.121,1.74975716293483e-39
"DDX21",6.31284619882277e-44,-0.351648528817392,0.544,0.552,2.09024650489221e-39
"CTR9",6.98753553413683e-44,-0.562752975821653,0.253,0.294,2.31364289070805e-39
"MICU2",7.45658930675849e-44,-0.447204242554798,0.385,0.411,2.4689512853608e-39
"RIDA",8.50212003740269e-44,-0.557574752682764,0.136,0.18,2.8151369655844e-39
"MIA3",9.55460804375372e-44,-0.343729366531695,0.287,0.329,3.1636262693673e-39
"NLN",1.18096475242855e-43,0.38663224984922,0.18,0.13,3.91029239176616e-39
"NUP50",1.2206547991536e-43,0.263025660388034,0.219,0.162,4.04171010547748e-39
"GALNT1",1.44013471312799e-43,-0.459163996186485,0.326,0.358,4.76843004863808e-39
"GCAT",1.45288235837129e-43,0.820137298293892,0.16,0.116,4.81063877680317e-39
"MRPS12",1.49313280317615e-43,-0.408277014759271,0.236,0.275,4.94391202459655e-39
"COG2",1.60259700710796e-43,0.342898995626813,0.157,0.111,5.30635895023518e-39
"SEMA6D",1.6137646898464e-43,-1.16753386237011,0.117,0.156,5.34333626455041e-39
"DAP",1.61631144961793e-43,0.273553268431854,0.398,0.316,5.35176884082992e-39
"NUP43",1.69782199789131e-43,0.266424137100427,0.14,0.097,5.62165841721792e-39
"DUS2",1.81379047763072e-43,0.758634819874968,0.11,0.073,6.00564165048306e-39
"TMEM106C",1.82787559278733e-43,-0.48773116866257,0.164,0.208,6.05227887527813e-39
"RNF41",1.91696834909327e-43,0.289017624392986,0.238,0.179,6.34727390068274e-39
"MADD",2.78796112060812e-43,0.318122778550461,0.153,0.107,9.23121806644554e-39
"YIPF1",3.60725287615191e-43,0.364465398116267,0.155,0.11,1.19439749982266e-38
"DOCK11",4.07601639013231e-43,-0.941609461981308,0.067,0.102,1.34960978693671e-38
"MED11",5.05658368953174e-43,-0.591128999725534,0.099,0.139,1.67428542544085e-38
"ATP10A",6.70541017534703e-43,-1.25665574570621,0.237,0.264,2.22022836315915e-38
"LTBP3",7.2669921533955e-43,-0.390341117044373,0.452,0.459,2.40617377191078e-38
"CEBPD",7.27454268359014e-43,-0.391030526336372,0.72,0.726,2.40867382796353e-38
"SMIM19",7.61474360263702e-43,-0.334116317705658,0.339,0.371,2.52131775426914e-38
"CLN3",8.12656502698158e-43,0.400561357204172,0.221,0.166,2.69078694608387e-38
"TMED3",9.0235121449776e-43,-0.384953129642975,0.35,0.378,2.98777510632353e-38
"YBEY",9.09106086374242e-43,-0.655166438654444,0.132,0.173,3.01014116259375e-38
"GNPAT",9.17900824669702e-43,-0.591932543552954,0.167,0.21,3.03926142056385e-38
"MCUR1",1.01341236111209e-42,0.408222695806559,0.27,0.208,3.35550966887826e-38
"KIF7",1.10135216607453e-42,0.32207016443687,0.157,0.111,3.64668715708938e-38
"ALDH5A1",1.26764174017743e-42,0.623710765920511,0.112,0.075,4.19728856590148e-38
