"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CASP8",0,2.98781166336855,0.516,0.089,0
"ABCA10",0,-4.74519277162446,0.038,0.465,0
"CMTM6",0,2.59822399703813,0.751,0.324,0
"RAP1GAP2",0,3.51801931627559,0.491,0.064,0
"ARHGAP6",0,-3.10590639372972,0.062,0.488,0
"ICA1",0,4.50990022138694,0.458,0.033,0
"SCN7A",0,-7.13566473373755,0.007,0.432,0
"QPRT",0,2.5327125437615,0.666,0.242,0
"DST",0,-2.41193450609781,0.321,0.745,0
"DSC2",0,5.12273191059002,0.455,0.032,0
"ZNF676",0,4.3946041760098,0.45,0.027,0
"CAVIN1",0,-2.05780894125984,0.17,0.593,0
"CYP3A5",0,5.24176161557188,0.442,0.02,0
"IKBKB",0,2.4496481739006,0.588,0.166,0
"MYO5C",0,4.33955660859612,0.443,0.022,0
"LINC01320",0,8.17424732665289,0.428,0.008,0
"RHOXF1P1",0,6.80807869173012,0.426,0.006,0
"IGKC",0,7.86528530665099,0.442,0.023,0
"CFTR",0,6.65286584648857,0.426,0.009,0
"IQANK1",0,6.16999507547433,0.429,0.012,0
"BMP7",0,6.68731765675933,0.425,0.008,0
"USP28",0,2.28206467078151,0.56,0.145,0
"UBE2Q2P2",0,2.7175313147735,0.557,0.142,0
"JUP",0,2.63357949941373,0.518,0.103,0
"TACSTD2",0,4.4888874959213,0.439,0.024,0
"ABCA6",0,-4.52189525543263,0.02,0.435,0
"MRC2",0,-2.76402346332505,0.142,0.556,0
"SYTL4",0,-4.37541163005262,0.08,0.494,0
"DEFB1",0,5.11749607892529,0.42,0.006,0
"SORL1",0,2.51477359873994,0.535,0.122,0
"TMTC2",0,1.58474213490068,0.628,0.215,0
"NID1",0,-2.36997065374302,0.069,0.482,0
"CMTM8",0,1.98674324155331,0.531,0.119,0
"FUT8",0,2.39773831331952,0.76,0.348,0
"ARHGAP29",0,1.83035969188769,0.605,0.193,0
"SLC38A1",0,2.04053150220034,0.611,0.199,0
"RGS6",0,1.63443900726751,0.482,0.07,0
"MEIS1",0,2.32756554981322,0.822,0.411,0
"OXR1",0,3.00341664644859,0.832,0.421,0
"P3H2",0,-3.54943823178597,0.133,0.543,0
"LRP1",0,-2.69181313860818,0.25,0.66,0
"HDAC9",0,2.68550388243878,0.456,0.047,0
"MGST2",0,2.3789303861997,0.612,0.203,0
"C1R",0,-2.8485627456988,0.32,0.729,0
"ENSG00000267383",0,3.22913748185381,0.48,0.071,0
"TMPRSS3",0,5.93186852850129,0.417,0.008,0
"NLGN4X",0,-5.37097892771829,0.016,0.425,0
"TBC1D8",0,2.08456615023174,0.561,0.153,0
"LSR",0,2.89935553465264,0.486,0.078,0
"MEF2C",0,-1.31320306574572,0.11,0.517,0
"SLC11A2",0,2.49440693976353,0.534,0.127,0
"TSPAN12",0,2.72452237989169,0.501,0.095,0
"ST6GALNAC1",0,5.84578642438869,0.415,0.009,0
"CYBA",0,2.85720448365802,0.816,0.411,0
"TMEM276",0,2.26438591653484,0.564,0.159,0
