"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"UBE2J1",7.95672704245941e-116,0.680168634245772,0.475,0.345,2.63455189102874e-111
"NUCKS1",9.66810505608121e-116,-0.2846088755819,0.751,0.868,3.20120626511905e-111
"GLUD1P3",1.65085181421178e-115,1.02818502640584,0.134,0.06,5.46613544203663e-111
"ENSG00000243176",1.95814122681112e-115,0.935742746682934,0.168,0.082,6.4836014160943e-111
"UBXN7",2.00101280603814e-115,0.688827631349826,0.434,0.298,6.62555350207288e-111
"NIPAL3",2.24830741805673e-115,1.0146267008211,0.156,0.074,7.44437069192764e-111
"TXN2",2.7121433525867e-115,-0.848443107123671,0.321,0.415,8.98017785474984e-111
"MTX2",2.95252355935009e-115,0.666343855596884,0.479,0.344,9.77610075736407e-111
"GCLC",3.38343668676062e-115,0.711060316566552,0.26,0.15,1.12028972135331e-110
"TRIM56",3.73767270907499e-115,0.660737959258889,0.456,0.317,1.23758081070182e-110
"CLASP1-AS1",4.10620362975674e-115,1.26757211516455,0.116,0.049,1.35960508384875e-110
"PRKCSH",4.42169892972073e-115,0.678682019740703,0.522,0.402,1.46406873261983e-110
"SLC22A5",4.78658072031294e-115,0.923019366975047,0.138,0.063,1.58488474230282e-110
"GOLM2",5.11013020379171e-115,-0.570971181893364,0.449,0.543,1.69201521177747e-110
"LARP6",5.851496093784e-115,0.682659827584824,0.281,0.165,1.93748887161282e-110
"RAVER1",7.0816530020055e-115,0.877716959643104,0.188,0.096,2.34480612549404e-110
"NRBP1",7.49178782994341e-115,0.653135130195534,0.476,0.348,2.48060586837256e-110
"LINC02987",8.16611859466112e-115,1.03906413284146,0.14,0.064,2.70388352787824e-110
"BGN",8.25682522217541e-115,-0.474244429661728,0.277,0.409,2.7339173993145e-110
"SDF4",9.1084875513957e-115,0.59383678580401,0.555,0.431,3.01591131314263e-110
"AFTPH",9.34849169942722e-115,0.658021590708736,0.388,0.254,3.09537908659735e-110
"PPM1B",9.82188565732236e-115,0.728247710939217,0.431,0.298,3.25212455999601e-110
"C22orf39",1.02053498923437e-114,0.656655653233744,0.252,0.143,3.37909340285393e-110
"ZNF669",1.02967976711196e-114,0.977817672388912,0.105,0.042,3.40937267688441e-110
"TSBP1-AS1",1.03050300695113e-114,-1.41104507878663,0.193,0.296,3.41209850631588e-110
"IQSEC1",1.05634316698838e-114,0.885408411621846,0.32,0.2,3.49765786021521e-110
"ANXA2",1.06575833337945e-114,0.349155449542005,0.796,0.663,3.5288324176527e-110
"TADA3",1.09452248282311e-114,0.658259541454928,0.427,0.297,3.62407339287559e-110
"CENPN",1.10740620992136e-114,0.856256744903219,0.149,0.07,3.66673270167061e-110
