"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZNF131",6.59943810520316e-133,-0.264267981688408,0.383,0.317,2.18513995101382e-128
"WDR74",1.02175193076722e-132,-0.964169156803351,0.159,0.191,3.38312281796334e-128
"NDUFA3",1.28386769520698e-132,-0.372660124105831,0.355,0.294,4.25101432559984e-128
"FAF1",1.63829486252598e-132,-0.509388557889228,0.617,0.562,5.42455811930978e-128
"YWHAZ",2.82286385278832e-132,-0.466320131674026,0.739,0.629,9.3467845029674e-128
"ZDHHC9",3.73776946816224e-132,0.533865218394253,0.106,0.081,1.2376128486032e-127
"POLM",6.66322447091877e-132,-0.890765238988565,0.073,0.1,2.20626025456591e-127
"P4HA1",9.92244933087813e-132,-0.577215916302276,0.366,0.294,3.28542219794706e-127
"GRAMD1B",1.41513218619215e-131,1.08592701067232,0.23,0.193,4.68564418170084e-127
"WDR33",6.95122464845035e-131,-0.33796011351999,0.383,0.318,2.3016199933484e-126
"KRAS",8.33035775181282e-131,-0.320725636894254,0.289,0.239,2.75826475520274e-126
"AFTPH",1.0387156705815e-130,-0.733842051338798,0.247,0.278,3.43929145686241e-126
"ERO1A",1.15587362842319e-130,-1.12529164494501,0.191,0.219,3.82721317107201e-126
"MRPS31",1.26069560043772e-130,-0.392396595960427,0.235,0.191,4.17428920260933e-126
"ST3GAL5",1.48130385400989e-130,-1.25795724774786,0.111,0.137,4.90474519101216e-126
"ZCCHC10",5.75893837465521e-130,-0.26222413417112,0.216,0.175,1.90684208523209e-125
"CKS2",2.01712195777582e-129,-0.710074076370985,0.163,0.195,6.6788925143915e-125
"GTF2F2",2.47032457530612e-129,-0.312068969149268,0.303,0.251,8.17949170129611e-125
"ATP6V1F",7.42032035305302e-129,-0.351842470200629,0.421,0.337,2.45694227209938e-124
"ATP6V0E1",2.19256945241741e-128,-0.273572322317884,0.623,0.501,7.25981671389929e-124
"BDNF-AS",2.4354586829401e-128,0.293451096173598,0.1,0.075,8.06404724508295e-124
"TPST2",3.28623826032279e-128,-0.675721939772906,0.164,0.198,1.08810635037548e-123
"PCNT",4.51200044878004e-128,-0.802871405478579,0.107,0.137,1.49396846859556e-123
"TAB2",1.00994887290927e-127,-0.898262775153837,0.367,0.375,3.34404171308987e-123
"DNAJB6",1.03516520376389e-127,-0.679633023040927,0.576,0.529,3.42753550618263e-123
"C2CD3",1.4765867959688e-127,-0.806289060492354,0.133,0.165,4.8891265401323e-123
"MNAT1",1.58602784795341e-127,-0.303787049900435,0.417,0.34,5.25149680735854e-123
"ZBTB7A",1.86011377502672e-127,-0.273448652085552,0.255,0.211,6.15902272049096e-123
"GAB3",3.80505331613741e-127,-0.818248603293918,0.085,0.111,1.25989120350626e-122
"BRCC3",1.20518439098115e-125,-0.763961147665129,0.118,0.148,3.99048603697768e-121
"CDK6",1.68687025463906e-125,-0.869784558970709,0.31,0.323,5.5853961001354e-121
"EFR3A",2.87161716666039e-125,-0.724116605271234,0.372,0.374,9.50821160052922e-121
"LYSMD2",1.0373341591796e-124,-0.35607415459012,0.13,0.098,3.43471713445958e-120
"ACBD5",3.04473005707385e-124,-0.885081645641483,0.121,0.151,1.00814056919772e-119
"THUMPD3-AS1",3.13425983335173e-124,-0.823283947768443,0.236,0.262,1.03778477342109e-119
"POP5",6.04205536092543e-124,-0.307238406809776,0.158,0.125,2.00058495055602e-119
"MED27",1.04792640231526e-123,-0.322949767124782,0.304,0.252,3.46978911070606e-119
"ZRSR2",1.13749416580645e-123,-0.86950254592834,0.153,0.184,3.76635693240175e-119
"HOOK2",1.3365495822746e-123,-0.743410241959486,0.261,0.286,4.42544932186944e-119
"VRK1",2.71582634000421e-123,-0.866343772608565,0.107,0.135,8.99237259438795e-119
"FARS2",3.50603191648167e-123,-0.697757266681195,0.39,0.395,1.16088222786624e-118
"GMEB2",3.65593006839989e-123,-0.778459961267581,0.097,0.126,1.21051500494789e-118
"ENSG00000290832",4.32695120994129e-123,-0.633043105516817,0.117,0.148,1.43269681512366e-118
"GRK6",7.09978780660627e-123,-0.846835226731464,0.089,0.117,2.3508107406454e-118
"MARS1",8.40035574370969e-123,-0.952569970091247,0.148,0.178,2.78144179029972e-118
"MSTO1",8.44377711249151e-123,-0.84692351311884,0.083,0.11,2.79581903971706e-118
"RBL1",1.39916416412906e-122,-1.02363937697546,0.112,0.14,4.63277246384773e-118
"NUDT16L1",1.45424629505472e-122,-0.323370219160767,0.145,0.114,4.81515490755567e-118
"ZNF148",4.87126215081656e-122,-0.259477209013526,0.518,0.424,1.61292361075687e-117
"MORC3",8.06054415937206e-122,-0.353748352153368,0.321,0.267,2.66892677660968e-117
"CDKN1B",9.00465949939825e-122,-0.909846819233185,0.184,0.214,2.98153280684575e-117
"SGK3",1.12200103813557e-121,-0.651361047078184,0.162,0.194,3.71505763737069e-117
"MAEA",2.50281254189152e-121,-0.257412754550945,0.2,0.163,8.28706260745702e-117
"CLEC2B",2.69818864201427e-121,-0.696082483710226,0.409,0.31,8.93397241257345e-117
"SPTY2D1",3.06836564592992e-121,-0.316904191053251,0.214,0.174,1.01596654902386e-116
"STX6",3.92450626092998e-121,-0.799931857259376,0.159,0.19,1.29944326805652e-116
"TGS1",6.55293890310583e-121,-0.265179319536543,0.222,0.183,2.16974360020737e-116
"SPIDR",1.00464507809787e-120,-0.453341253494091,0.617,0.561,3.32648031808987e-116
"CEP295",2.47103885533977e-120,-0.882474175881728,0.118,0.148,8.18185675391552e-116
"DEGS1",3.37113437290307e-120,-0.358825311621777,0.284,0.232,1.11621630221194e-115
"PARP11",4.1127235503688e-120,-0.310967397305661,0.174,0.139,1.36176389476261e-115
"BRD7",4.23552078393641e-120,-0.28975448365149,0.311,0.259,1.40242328676918e-115
"AATF",4.44005171106176e-120,-0.360417280706191,0.281,0.233,1.47014552204966e-115
"TRIP12",5.44537427248982e-120,-0.291009744425836,0.507,0.418,1.8030178753641e-115
"TRIM22",6.32067794945038e-120,-1.17895689876039,0.262,0.275,2.09283967584252e-115
"NOTCH2NLC",9.22912765886454e-120,0.280259758914713,0.118,0.092,3.05585645912664e-115
"MAD2L2",1.29168265812669e-119,-0.268266035412271,0.132,0.103,4.27689044932327e-115
"UBQLN1",2.65735175094696e-119,-0.323865255323172,0.317,0.262,8.79875738256047e-115
"CHCHD7",1.79826523854485e-118,-0.76129262771775,0.126,0.156,5.95423603134585e-114
"TCERG1",2.36732522107459e-118,-0.255764464152724,0.331,0.276,7.83845053950008e-114
"PRIM2",2.97773972333109e-118,-0.756907827459443,0.267,0.293,9.85959399792156e-114
"GALNT2",5.07098414546353e-118,-0.279443971842201,0.371,0.315,1.67905356040443e-113
"OXCT1",5.4734536411428e-118,-0.405637274849492,0.177,0.14,1.81231523511879e-113
"GAK",5.8865532040428e-118,-0.887204136543528,0.231,0.258,1.94909663139061e-113
"KDM6A",6.75785678686188e-118,-0.563403989298694,0.549,0.515,2.23759396069784e-113
"ADNP",9.05494981186801e-118,-0.283919388874469,0.422,0.346,2.99818443220762e-113
"SYNE2",9.39644048754606e-118,-0.256371043977808,0.646,0.516,3.11125540983138e-113
"RABEP2",1.42647027855324e-117,-0.848521133708568,0.103,0.131,4.72318573931764e-113
"SLC44A2",2.68343765291878e-117,-0.659865268115119,0.146,0.178,8.88513041257936e-113
"GTF3C2",3.65703421760637e-117,-0.719123376693734,0.135,0.165,1.21088059979165e-112
"TYK2",4.39924579584212e-117,-0.908034600844233,0.114,0.142,1.45663427546129e-112
"HIBCH",5.91023941530069e-117,-0.28014299082574,0.39,0.319,1.95693937280021e-112
"REST",6.12217819201314e-117,-0.325951975081873,0.276,0.23,2.02711442115747e-112
"TBC1D8",6.80205095750311e-117,-0.540224737749598,0.157,0.189,2.25222709253886e-112
"GPRC5B",7.98746387420754e-117,0.608314672066663,0.105,0.081,2.64472916338886e-112
"FRYL",1.92862586627731e-116,-0.454977103041882,0.447,0.456,6.38587310583081e-112
"DTNBP1",7.43836963446661e-116,-0.787695504149584,0.221,0.249,2.46291856966824e-111
"CDK19",7.56201973865325e-116,-0.730158874397861,0.248,0.275,2.50386035566548e-111
"CHN1",9.4642994313479e-116,-0.743464092257296,0.126,0.095,3.1337241847136e-111
"FOXK1",1.04865003171415e-115,-0.275497712882238,0.254,0.21,3.47218512000871e-111
"FLAD1",5.08739253456705e-115,-0.870980457030558,0.087,0.113,1.6844865421205e-110
"DMKN",5.28441423617605e-115,0.273506212116433,0.157,0.127,1.74972239774025e-110
"DR1",6.43878344383967e-115,-0.33705422389928,0.174,0.139,2.13194558608975e-110
"SRPK2",7.76679379233286e-115,-0.505246255992212,0.585,0.528,2.57166309257933e-110
"CCDC66",7.76900784786229e-115,-0.326353519970115,0.256,0.213,2.57239618850568e-110
"PTBP3",1.59858663868105e-114,-0.642483292275515,0.337,0.359,5.29308021933683e-110
"BRD4",2.62158264197274e-114,-0.336263944597393,0.469,0.386,8.68032228583594e-110
"PABPC4",3.34054624966167e-114,-0.308201432823522,0.339,0.279,1.10608826872548e-109
"HSPA1B",3.91310933846218e-114,0.509801663510011,0.52,0.443,1.29566963305821e-109
"ENSG00000291066",4.60155687219767e-114,-0.471780592664329,0.179,0.142,1.52362149595337e-109
"ZGPAT",5.51019848931212e-114,-0.877463865406303,0.111,0.139,1.82448182179614e-109
"NDC1",7.31848171025166e-114,-0.724768751756632,0.087,0.113,2.42322247908143e-109
"ANK3",9.05630633019059e-114,-0.255026277777258,0.356,0.294,2.99863358898941e-109
"KIAA0930",1.52587860126147e-113,-0.924300831973261,0.081,0.106,5.05233663663685e-109
"ZBTB10",6.21420362671909e-113,-1.01660158125282,0.153,0.18,2.05758496284296e-108
"FBXO7",6.40092315290515e-113,-0.327557034188893,0.246,0.204,2.11940966515842e-108
"PRPSAP2",6.50579788429988e-113,-0.283079659434241,0.159,0.127,2.15413473747053e-108
"DDI2",7.27837132067748e-113,-0.833743715304325,0.142,0.171,2.40994152798952e-108
"ERBIN",1.36060697654656e-112,-0.259288947115987,0.541,0.454,4.50510576004332e-108
