"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KIF5B",2.75136951848942e-88,0.277949361962123,0.233,0.365,9.11005961267031e-84
"PLEK",2.93544043911941e-88,-0.451633960131918,0.088,0.147,9.71953683796828e-84
"KIFAP3",3.03517321102897e-88,0.329909909329793,0.12,0.2,1.0049762019038e-83
"DCPS",3.36939332216904e-88,0.381999500925859,0.054,0.105,1.11563982290339e-83
"DNAJC11",3.81295127705396e-88,0.415362859223541,0.058,0.111,1.26250629734534e-83
"DR1",4.15593372077336e-88,0.277517503174316,0.084,0.147,1.37607121428527e-83
"STK4",5.07527763247236e-88,0.35053302157308,0.557,0.524,1.68047517688792e-83
"TMF1",7.38588020402939e-88,0.381000041282008,0.17,0.272,2.44553879435617e-83
"MARK4",8.01197389678028e-88,0.458882357033696,0.086,0.151,2.65284467696292e-83
"MIDEAS",8.98947240543804e-88,0.302712047909548,0.091,0.158,2.97650420816459e-83
"CLINT1",1.05615808333707e-87,0.358238392656852,0.178,0.283,3.49704502973739e-83
"ARID3B",1.30245839879103e-87,1.45661173333095,0.128,0.081,4.31257000423697e-83
"FBXL5",1.52939439667494e-87,0.41749583714397,0.152,0.245,5.06397778683041e-83
"DDX54",1.672318408914e-87,0.489497198253888,0.059,0.113,5.53721348375514e-83
"AEBP2",1.84602804146892e-87,0.388713446253057,0.177,0.28,6.11238344810773e-83
"STX2",2.41105861411822e-87,0.485625528958589,0.07,0.129,7.98325617720683e-83
"ANKLE2",3.22328859262277e-87,0.512901656786055,0.091,0.158,1.06726308590333e-82
"CEP85L",3.70381388255278e-87,0.822137327718218,0.415,0.413,1.22636981465205e-82
"RGS16",4.01283517473269e-87,2.0355286000068,0.103,0.061,1.32868985470574e-82
"LINC00910",4.17394185625517e-87,1.33195672100669,0.111,0.066,1.38203388802465e-82
"MORC3",5.48408639061371e-87,0.282467946930895,0.156,0.249,1.8158358447961e-82
"B3GLCT",6.76791657203253e-87,0.253594729826807,0.064,0.119,2.24092485616569e-82
"RIF1",7.25144960454462e-87,0.370034951134216,0.185,0.293,2.40102747856077e-82
"NAPG",7.39015389066586e-87,0.32773878470823,0.102,0.172,2.44695385473837e-82
"BNIP2",8.8938253698358e-87,0.395040798758068,0.106,0.179,2.94483451820633e-82
"PBX4",1.10646721783991e-86,1.15677383133979,0.16,0.11,3.66362360498974e-82
"CELF1",1.82372870774701e-86,0.30410873296076,0.241,0.375,6.03854812422113e-82
"ACSL4",1.98032095582034e-86,0.290139491589643,0.129,0.21,6.55704071681672e-82
"NISCH",2.4202850457095e-86,0.488918051777151,0.076,0.136,8.01380581484874e-82
"LMF1",3.81047978431644e-86,0.305117635754594,0.085,0.148,1.26168796138502e-81
"SH2D1B",4.04986725859123e-86,1.06791417169034,0.115,0.069,1.34095154799214e-81
"AP3S2",4.26058808824563e-86,0.439250595587744,0.084,0.147,1.41072332189901e-81
"ENSG00000254420",4.47309469498963e-86,0.468806573423161,0.077,0.138,1.48108638445802e-81
"ATXN7L3B",9.08234864463786e-86,0.434922739310137,0.101,0.172,3.00725645972604e-81
"CLIP2",9.30172911808472e-86,0.563182309804902,0.088,0.154,3.07989552828903e-81
"PRCC",9.67948061572932e-86,0.336937447246453,0.062,0.116,3.20497282667414e-81
"ARIH1",1.23337544694991e-85,0.585729065174795,0.572,0.632,4.08382944239586e-81
"SNX4",1.26783470591558e-85,0.450734884795651,0.112,0.188,4.19792749475709e-81
"MYSM1",1.42837915728144e-85,0.257227151413279,0.104,0.174,4.72950622767456e-81
"TIPARP",1.47479422808255e-85,1.25953417928855,0.255,0.215,4.88319116860413e-81
"HACD4",1.52012372286795e-85,0.251462299416592,0.059,0.112,5.03328165878807e-81
"PRKDC",1.80190141152294e-85,0.293716963607927,0.245,0.382,5.96627576369359e-81
"CD8A",1.82716483039031e-85,-0.671255692614103,0.084,0.139,6.04992546990535e-81
"WARS2",2.77090951510171e-85,0.33227863066003,0.093,0.159,9.17475849545326e-81
"DDX46",2.89325729937887e-85,0.307378094386235,0.229,0.358,9.57986424397337e-81
"NAA25",2.96879999452533e-85,0.400358581482786,0.089,0.155,9.82999366187283e-81
"TGFBR2",3.04924079701529e-85,0.724527578272585,0.396,0.37,1.00963412029973e-80
"MDN1",3.25366655443966e-85,0.391903074491286,0.12,0.199,1.07732153284052e-80
"TTC14",3.67735651667857e-85,0.306788951537082,0.169,0.268,1.21760951623744e-80
"PCID2",3.80293839528739e-85,0.41982973310429,0.105,0.177,1.25919093206361e-80
"CYP51A1",4.00927360679321e-85,0.436590387495756,0.14,0.227,1.3275105839453e-80
"NFYC",5.97452750334356e-85,0.34634959076742,0.105,0.176,1.97822580163209e-80
"ZNF141",8.67862558753322e-85,0.307843237414451,0.082,0.143,2.87357971828812e-80
"CTNNBIP1",9.30407764578512e-85,0.555042398570064,0.056,0.107,3.08067314929591e-80
"HNRNPUL2",1.13299035002037e-84,0.482072728201922,0.077,0.138,3.75144434795244e-80
"XPNPEP1",1.26607565523083e-84,0.493666501098027,0.063,0.117,4.19210310203481e-80
"RBM10",1.62392520265831e-84,0.401924447058078,0.077,0.137,5.37697873852192e-80
"GOT1",1.9086202836222e-84,0.305947915592004,0.052,0.101,6.31963262110146e-80
"MYO1F",2.7651614350774e-84,0.462821967471994,0.389,0.33,9.15572602768479e-80
"TPD52",2.9442173896129e-84,0.920770471299205,0.198,0.145,9.74859819874728e-80
"EGLN1",3.56637740238346e-84,0.340024904336406,0.076,0.135,1.18086322170319e-79
"SNRNP200",3.63805491639203e-84,0.448933653217536,0.147,0.238,1.20459636336657e-79
"RNF121",3.80408874287363e-84,0.446748447312492,0.061,0.114,1.25957182365289e-79
"RSRP1",5.42010568364937e-84,0.780236549847609,0.466,0.502,1.79465119291314e-79
"FDFT1",6.8980761268238e-84,0.340524623243308,0.106,0.177,2.28402198635263e-79
"ATG2B",7.1773155842732e-84,0.311623382896254,0.073,0.13,2.3764809631087e-79
"GPATCH2L",8.38332705080532e-84,0.381621243019539,0.113,0.187,2.77580341979215e-79
"GFPT1",1.01390702184255e-83,0.442283050881365,0.145,0.235,3.35714754002285e-79
"CD82",1.06307388610743e-83,1.82656950948642,0.13,0.086,3.51994394429033e-79
"SLF2",1.24062587326291e-83,0.52122909401657,0.124,0.204,4.10783632896083e-79
"DDX19A",1.25261206308533e-83,0.313502439997767,0.055,0.105,4.14752380208185e-79
"CISD2",1.44096900246706e-83,0.405243373477587,0.078,0.138,4.77119246406869e-79
"SUGP2",2.08332013080695e-83,0.405727006360718,0.11,0.184,6.8980812851149e-79
"MOB1B",2.38923347499669e-83,0.364101028091204,0.082,0.143,7.91099095906153e-79
"AHDC1",2.5710891817677e-83,0.693239829870476,0.064,0.119,8.51313338975104e-79
"CNOT10",2.79613516161394e-83,0.365409119453429,0.09,0.154,9.25828313361991e-79
"RAB6A",3.27003189183369e-83,0.293441685080178,0.224,0.346,1.08274025970505e-78
"METTL15",3.64107673938772e-83,0.363170554287289,0.168,0.266,1.20559691917867e-78
"TVP23C",3.90376921221893e-83,0.403469993595346,0.131,0.213,1.29257702385781e-78
"CYLD",4.13819293644808e-83,1.10364346473844,0.267,0.229,1.37019706318732e-78
"RBBP6",4.75946149144992e-83,0.353375262191208,0.192,0.3,1.57590529443398e-78
"CCAR1",5.04307086211383e-83,0.433380093711723,0.189,0.299,1.66981119315451e-78
"XAF1",5.33080292131491e-83,1.39609775944054,0.297,0.276,1.76508215527658e-78
"METRNL",5.89076147886037e-83,-0.309318992325548,0.114,0.182,1.95049003326546e-78
"FAM120A",6.25964660376856e-83,0.40406397420746,0.189,0.299,2.07263158697381e-78
"CTSZ",6.54961962814735e-83,0.437930657600241,0.088,0.153,2.16864455507587e-78
"ABCB7",9.2111260166004e-83,0.281463203787548,0.089,0.153,3.04989593535656e-78
"TMEM71",1.0160905453594e-82,-0.58276412402238,0.079,0.133,3.36437740473952e-78
"GALNT7",1.03300089427865e-82,0.359036380139155,0.096,0.162,3.42036926104604e-78
"RBM27",1.0979450570485e-82,0.333022929737788,0.182,0.285,3.6354058783933e-78
"ZNF708",1.92689637475768e-82,0.286771464157276,0.119,0.194,6.38014658646014e-78
"IFT80",2.0245539011867e-82,0.447677964579913,0.086,0.149,6.70350042221927e-78
"DHRS7B",2.1167731428188e-82,0.384861782131113,0.062,0.114,7.00884755318732e-78
"PDCD11",2.35375752466649e-82,0.492963333003646,0.053,0.102,7.7935265399232e-78
"OSTM1",2.64930745134349e-82,0.256277909127736,0.072,0.128,8.77212190214344e-78
"TUBGCP2",2.76191373099421e-82,0.473883739988504,0.101,0.171,9.14497255469491e-78
"PAG1",2.87521295281741e-82,1.15132890471867,0.294,0.261,9.52011760807372e-78
"ENSG00000288755",3.47384555950101e-82,1.08950079023237,0.168,0.119,1.15022500320638e-77
"UTRN",5.10378500379918e-82,0.332554827586432,0.654,0.688,1.68991425260795e-77
"CLASRP",7.5870020496535e-82,0.456161620940156,0.101,0.17,2.51213224866077e-77
"CTSW",7.67379653532875e-82,0.687005065803733,0.283,0.227,2.5408707708127e-77
"TANK",9.077644234707e-82,1.07354910280521,0.359,0.352,3.00569878255383e-77
"TBC1D20",9.11716773534803e-82,0.357013044629114,0.06,0.112,3.01878540885109e-77
"ZRANB3",1.0885263587404e-81,0.409366334778089,0.093,0.158,3.60421962642535e-77
"BRD9",1.15927162550696e-81,0.397678978236155,0.111,0.184,3.83846427921608e-77
"ZSWIM8",1.2678575685259e-81,0.338805370420616,0.052,0.1,4.19800319514609e-77
"LMO7",1.50817845816876e-81,0.390844098142449,0.053,0.102,4.9937296928426e-77
"PPARA",1.599728260423e-81,0.450313410414132,0.087,0.149,5.2968602430866e-77
"MCCC1",1.69496747799959e-81,0.440160561905752,0.073,0.13,5.61220681640445e-77
"CCNT2",1.75578124665394e-81,0.362174672352358,0.122,0.199,5.81356728579587e-77
"GCN1",2.13227122811405e-81,0.517539793311921,0.06,0.112,7.06016326340842e-77
"BTG2",2.81368057806208e-81,0.684394997701849,0.401,0.384,9.31637776202137e-77
"GIMAP4",3.36304234909696e-81,-0.282068401171586,0.131,0.201,1.1135369522095e-76
"WDR82",3.70713333001227e-81,0.387492631413056,0.138,0.223,1.22746891690036e-76
"RABEP1",5.56441557025175e-81,0.342511483668527,0.214,0.331,1.84243363946606e-76
"DENND10",6.07079104365255e-81,0.445014247118309,0.055,0.105,2.0100996224638e-76
"ZC3H13",8.96502294722157e-81,0.376045037724304,0.193,0.302,2.96840874805454e-76
"POLA1",1.02681378561886e-80,0.376184379355287,0.075,0.133,3.3998831255626e-76
"ZNF512",1.09384532876047e-80,0.394902911234571,0.086,0.148,3.62183126805879e-76
"RBM5",1.09498027326798e-80,0.459436695237817,0.149,0.238,3.62558918281762e-76
"DNAJC17",1.13938408982666e-80,0.406878024296013,0.069,0.124,3.77261465982505e-76
"RAPGEF6",1.44151472881864e-80,0.747756497237685,0.404,0.395,4.77299941859141e-76
"FBXO28",1.45119652370429e-80,0.316382921269423,0.106,0.175,4.80505680963727e-76
