"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.93814919193882e-307,0.75735616984585,0.27,0.133,6.41740578942862e-303,"IIB","PIAS3"
2.02971054522197e-307,0.995738206050276,0.345,0.187,6.72057458628445e-303,"IIB","ISG20"
2.63230273180175e-307,1.10406361022773,0.224,0.102,8.71581757526878e-303,"IIB","SDHAF4"
5.56343343469166e-307,0.993083257715432,0.263,0.128,1.84210844456075e-302,"IIB","SPINT1-AS1"
1.1359181922788e-306,0.7236614314025,0.405,0.236,3.76113872645433e-302,"IIB","SCAMP4"
1.63017108524965e-306,0.834752885710454,0.529,0.377,5.39765948037011e-302,"IIB","EI24"
3.27926817805483e-306,0.575641524056053,0.541,0.357,1.08579848643574e-301,"IIB","WDR20"
5.31131050032027e-306,0.381895464959309,0.91,0.884,1.75862801976104e-301,"IIB","SERF2"
6.01475098444058e-306,0.493520320686618,0.649,0.48,1.99154419845812e-301,"IIB","RALGAPA2"
7.10032065487399e-306,0.674144712864545,0.623,0.441,2.35098717203533e-301,"IIB","C1orf43"
7.19388650452234e-306,0.699381713510646,0.379,0.214,2.38196776051239e-301,"IIB","ZNF562"
8.5888618798414e-306,0.739102467183116,0.483,0.305,2.84385805703429e-301,"IIB","FAM50A"
1.01739134440855e-305,1.0339506469877,0.355,0.2,3.36868448047116e-301,"IIB","LPAR3"
1.26756440927819e-305,0.787925509450606,0.368,0.207,4.19703251556103e-301,"IIB","FDX2"
2.00377486350978e-305,0.600431999193074,0.371,0.204,6.63469895056724e-301,"IIB","ZNF124"
2.61424132432765e-305,1.03043885204264,0.253,0.123,8.65601444898129e-301,"IIB","POMK"
2.80663149952366e-305,0.936234524923696,0.291,0.15,9.29303755807279e-301,"IIB","MARCHF2"
3.13229474279587e-305,0.86656038709855,0.212,0.094,1.03713411228714e-300,"IIB","CDC42BPG"
3.20165377247914e-305,0.882575983976046,0.194,0.083,1.06009958060557e-300,"IIB","EXO5-DT"
6.40010208029799e-305,0.747948703946237,0.501,0.329,2.11913779980747e-300,"IIB","METTL5"
1.817699269111e-304,0.756517699778927,0.433,0.267,6.01858404995345e-300,"IIB","EXOC5"
2.05041956319168e-304,1.08737772048906,0.352,0.205,6.78914421568398e-300,"IIB","ALOX12-AS1"
2.21031721468811e-304,0.969587866650719,0.399,0.243,7.31858132955381e-300,"IIB","CCDC7"
2.82808116467849e-304,0.691811852214087,0.545,0.366,9.36405954436694e-300,"IIB","YIF1A"
3.15974297974597e-304,0.539647457358153,0.735,0.596,1.04622249802369e-299,"IIB","DAD1"
8.51185730031457e-304,0.643599079221581,0.643,0.487,2.81836107070716e-299,"IIB","BAZ1A"
8.64944358953111e-304,0.991695543997206,0.269,0.133,2.86391726692965e-299,"IIB","FADD"
1.46044362792871e-303,0.638717201124559,0.693,0.561,4.83567489643477e-299,"IIB","GADD45GIP1"
1.48020237108298e-303,0.868215082731905,0.329,0.178,4.90109807089286e-299,"IIB","SMUG1"
1.75591183430529e-303,0.695544173582681,0.469,0.289,5.81399967456824e-299,"IIB","MSH2"
3.50877077501847e-303,0.672253143717084,0.393,0.223,1.16178909131636e-298,"IIB","METTL23"
3.9451082703945e-303,0.734522387958281,0.471,0.294,1.30626479941032e-298,"IIB","IFT74"
8.139453684098e-303,1.01242105661776,0.219,0.099,2.69505450934169e-298,"IIB","BSPRY"
8.29748753427967e-303,0.574656881404727,0.42,0.247,2.74738109747534e-298,"IIB","INTS4"
8.71171033577089e-303,0.932012968630985,0.16,0.062,2.8845344092771e-298,"IIB","KCTD14"
1.0305294035491e-302,1.19984981092896,0.247,0.121,3.41218590809142e-298,"IIB","MIS12"
1.07037841560651e-302,1.5645317594342,0.107,0.033,3.54412997191472e-298,"IIB","ENSG00000287222"
3.27088787244397e-302,0.880006252697238,0.269,0.132,1.08302368344492e-297,"IIB","TIMM22"
3.52036935601004e-302,0.531405674817422,0.433,0.253,1.16562949746849e-297,"IIB","SPAG1"
4.69402876007339e-302,0.782597095201393,0.409,0.242,1.5542398627479e-297,"IIB","GOSR2"
1.58295214496848e-301,1.76940137090218,0.12,0.04,5.24131284720514e-297,"IIB","LINC02450"
3.52186613621473e-301,1.05347146323191,0.165,0.065,1.16612509636206e-296,"IIB","TMEM184A"
3.81093237277958e-301,0.835464881928162,0.333,0.179,1.26183781795105e-296,"IIB","YDJC"
5.28464059569992e-301,0.906137172527859,0.312,0.165,1.7497973476422e-296,"IIB","ENSG00000290948"
7.13052126591895e-301,1.11933691246562,0.18,0.075,2.36098689635842e-296,"IIB","BOLA2B"
1.13610035592317e-300,0.680762010175429,0.311,0.163,3.76174188849721e-296,"IIB","NDUFAF5"
1.40512904346539e-300,0.777813634891407,0.554,0.375,4.65252277581825e-296,"IIB","FDFT1"
1.52291434760441e-300,0.97672577224225,0.234,0.11,5.04252169635298e-296,"IIB","TIMM8A"
1.58001292323213e-300,1.06243371779816,0.275,0.14,5.2315807901139e-296,"IIB","OXR1-AS1"
1.59527421240053e-300,0.86703994544707,0.393,0.229,5.28211244467939e-296,"IIB","PPP1R11"
2.06126312073601e-300,0.458612317266715,0.566,0.374,6.82504831906902e-296,"IIB","ACER3"
2.57876781746539e-300,0.892394242057272,0.487,0.333,8.53855812040964e-296,"IIB","CHCHD1"
3.42167117017241e-300,1.31421074388068,0.175,0.071,1.13294954115579e-295,"IIB","RASGRP1"
4.44449305693686e-300,0.47398256241847,0.257,0.125,1.47161609608237e-295,"IIB","TBC1D31"
6.10121189639476e-300,0.509727890861096,0.419,0.24,2.02017227101527e-295,"IIB","PDE9A"
6.20927950373937e-300,1.65760398062649,0.173,0.071,2.05595453648314e-295,"IIB","HPSE"
8.68841533341271e-300,0.584976540501996,0.408,0.236,2.87682120104628e-295,"IIB","NBPF11"
1.18433288279872e-299,0.677724583292994,0.232,0.107,3.92144460823483e-295,"IIB","GATB"
2.06489363323857e-299,0.820537024538651,0.683,0.526,6.83706930901623e-295,"IIB","STAT1"
2.89617223927324e-299,0.43930059436441,0.785,0.694,9.58951590145763e-295,"IIB","TSC22D1"
3.02154818568011e-299,1.19924617328372,0.106,0.032,1.00046481976054e-294,"IIB","ENSG00000287226"
4.05319379006338e-299,0.767616114138646,0.118,0.038,1.34205299582789e-294,"IIB","ENSG00000285835"
4.37819316084521e-299,0.637560856111264,0.738,0.624,1.44966353748746e-294,"IIB","NEDD8"
1.02400159800847e-298,1.00913640964988,0.17,0.068,3.39057169116586e-294,"IIB","RTN4IP1"
2.35654873148171e-298,0.696129981121625,0.275,0.136,7.80276850480908e-294,"IIB","GPR137B"
2.64957068428566e-298,0.639952430968305,0.589,0.406,8.77299349273823e-294,"IIB","FMR1"
3.30012233772233e-298,1.40690042522647,0.114,0.036,1.09270350724324e-293,"IIB","ENSG00000275894"
6.11634301269675e-298,0.731060745049276,0.432,0.256,2.02518233493402e-293,"IIB","EMC6"
6.47280316216988e-298,0.78424599438889,0.228,0.105,2.14320985502607e-293,"IIB","OLMALINC"
6.58561196571384e-298,0.468796153240845,0.862,0.775,2.18056197796751e-293,"IIB","S100A11"
7.58662295975343e-298,0.78692952561494,0.243,0.116,2.51200672820396e-293,"IIB","IGSF9"
7.78770688281212e-298,0.813679257199923,0.342,0.19,2.57858762596792e-293,"IIB","PYGL"
8.91998244199117e-298,1.98825882434257,0.104,0.032,2.9534953863677e-293,"IIB","ENSG00000267284"
1.8953303174368e-297,0.775170550804913,0.505,0.332,6.27562821406499e-293,"IIB","ARF6"
3.2801768924537e-297,0.81585296654979,0.258,0.126,1.08609937086035e-292,"IIB","ATP6V0E2"
3.74339600085249e-297,0.998889484826841,0.265,0.133,1.23947584984227e-292,"IIB","DENND2D"
6.46863468934888e-297,0.911657972471143,0.364,0.209,2.14182963199031e-292,"IIB","TBRG4"
9.57190318806336e-297,0.750186226859696,0.534,0.361,3.16935286459966e-292,"IIB","RNF181"
1.64772199051586e-296,0.491151786994414,0.512,0.329,5.45577228279707e-292,"IIB","OSBPL10"
2.22990806899776e-296,0.765013237890237,0.205,0.089,7.38344860725848e-292,"IIB","ADAMTS6"
3.43878173760179e-296,0.783386231853699,0.579,0.414,1.13861502113733e-291,"IIB","TSTD1"
6.82658938617239e-296,0.719507320125226,0.53,0.36,2.26035201165554e-291,"IIB","LAMTOR2"
6.97238422646344e-296,1.16580289219419,0.197,0.087,2.30862614122431e-291,"IIB","HOMEZ"
1.00794302300492e-295,1.2160465882693,0.119,0.039,3.3374001434716e-291,"IIB","LINC00624"
1.09969253182781e-295,1.61730921695009,0.154,0.06,3.64119194213505e-291,"IIB","SAMMSON"
1.28788047858608e-295,0.467282825254938,0.385,0.215,4.26430105264637e-291,"IIB","ZNF69"
1.43314151770142e-295,0.894001886852692,0.175,0.072,4.74527487926117e-291,"IIB","FILIP1"
1.85238016911152e-295,0.716298722467571,0.336,0.183,6.13341597794517e-291,"IIB","DPP9"
2.1469164687454e-295,0.669428729624869,0.286,0.145,7.10865511966289e-291,"IIB","MAP2K6"
3.00502925132867e-295,0.501892314733154,0.798,0.726,9.94995235407435e-291,"IIB","EIF1AX"
3.34346156439172e-295,0.576977469583569,0.719,0.558,1.10705355858574e-290,"IIB","CHD6"
4.83563972542848e-295,0.764502397032524,0.44,0.267,1.60112866948662e-290,"IIB","ZDHHC13"
5.33934581718862e-295,1.02775761395769,0.282,0.148,1.76791079352932e-290,"IIB","SPEF2"
9.60758570607596e-295,0.837547351188029,0.394,0.23,3.18116770313881e-290,"IIB","SVIP"
3.41444646719655e-294,1.1830793475644,0.183,0.077,1.13055736975345e-289,"IIB","HAGHL"
5.20998432788399e-294,1.24188565951996,0.592,0.499,1.72507791080567e-289,"IIB","PLAAT3"
7.20459712225768e-294,0.967466083128878,0.183,0.077,2.38551415315074e-289,"IIB","CPOX"
1.09345110218643e-293,0.622296178742924,0.362,0.201,3.62052594444948e-289,"IIB","NRDE2"
1.27086052849092e-293,0.885571521750018,0.162,0.064,4.2079462958863e-289,"IIB","ACOT2"
1.43530992175362e-293,0.870742898332761,0.467,0.3,4.7524546819184e-289,"IIB","TBCD"
1.67789555864105e-293,0.792908614910646,0.223,0.103,5.55567998421636e-289,"IIB","ELOVL7"
1.76585761919399e-293,0.800986295316414,0.307,0.164,5.84693116291322e-289,"IIB","DPAGT1"
2.24575688005124e-293,0.713749406122518,0.462,0.295,7.43592560553767e-289,"IIB","TRMT10C"
7.01374342960792e-293,0.597378515747822,0.718,0.573,2.32232058697748e-288,"IIB","PSME1"
8.29447453353575e-293,1.71054234306597,0.111,0.035,2.74638346279902e-288,"IIB","ENSG00000272668"
1.13740558527877e-292,0.71815895200835,0.414,0.247,3.76606363341653e-288,"IIB","EPM2AIP1"
1.67002072850083e-292,0.7922570201418,0.416,0.252,5.52960563413909e-288,"IIB","SMARCD3"
2.17916879156619e-292,1.11763568355448,0.189,0.082,7.2154457857548e-288,"IIB","PANK2-AS1"
2.28965015809995e-292,0.411032857494486,0.551,0.355,7.58126063848475e-288,"IIB","EIF2AK3"
3.84891529852696e-292,0.430292663902386,0.809,0.731,1.27441434449526e-287,"IIB","BPTF"
4.19123225185125e-292,0.721885923092482,0.472,0.297,1.38775891091047e-287,"IIB","H1-0"
4.58680084031841e-292,0.544045585648406,0.444,0.268,1.51873562623783e-287,"IIB","MTHFD2L"
7.27923414419698e-292,0.355107773425684,0.533,0.335,2.41022721748506e-287,"IIB","STOX2"
9.52781732201869e-292,0.90161488739065,0.282,0.143,3.15475559349361e-287,"IIB","ABT1"
1.33064699780184e-291,0.401777085178612,0.731,0.56,4.40590527442167e-287,"IIB","OLA1"
1.35140943084079e-291,0.699275813333509,0.73,0.667,4.47465176645695e-287,"IIB","ATP5PF"
5.01874398712006e-291,0.72327875301783,0.314,0.167,1.66175632157532e-286,"IIB","HMGB3"
9.09801825114587e-291,0.408860526263087,0.461,0.279,3.01244482313691e-286,"IIB","COL4A5"
1.05244361907311e-290,0.706908406434179,0.318,0.171,3.48474606711299e-286,"IIB","CLPB"
1.47192066440271e-290,0.577299430976724,0.712,0.564,4.87367651190383e-286,"IIB","POLR2L"
1.81434352412808e-290,0.643225594381975,0.553,0.367,6.00747284274048e-286,"IIB","SERINC3"
1.83559520737291e-290,0.768294750901896,0.493,0.34,6.07783929113243e-286,"IIB","GRIP1"
1.89394449539874e-290,0.708524231052772,0.288,0.148,6.27103961871478e-286,"IIB","ZNF420"
1.97234629202135e-290,0.65557414046931,0.445,0.272,6.53063580751188e-286,"IIB","OSBPL2"
2.27153420380846e-290,0.844297819961453,0.206,0.092,7.52127690223021e-286,"IIB","PDE4A"
3.77606612195123e-290,1.33632819382054,0.134,0.048,1.25029325363927e-285,"IIB","LINC01812"
1.01172652030699e-289,0.655887585601246,0.366,0.205,3.34992768138846e-285,"IIB","PRPF39"
1.22242851542307e-289,0.87753749910483,0.221,0.102,4.04758305741733e-285,"IIB","CEP41"
1.36618762364069e-289,1.35530513323499,0.111,0.035,4.52358384063668e-285,"IIB","BAZ1A-AS1"
2.20334983624913e-289,1.64668248156448,0.13,0.047,7.2955116428045e-285,"IIB","ENSG00000225218"
2.32490741149394e-289,0.959886971847473,0.231,0.109,7.69800093019757e-285,"IIB","RAB29"
2.88992618286896e-289,0.681618713778728,0.619,0.483,9.56883458409742e-285,"IIB","NDUFA5"
3.18138027013788e-289,0.690948124814686,0.631,0.454,1.05338682124535e-284,"IIB","FOXK2"
4.39746861330323e-289,0.788062798223426,0.239,0.114,1.45604583255083e-284,"IIB","ANXA2R-OT1"
1.06408359527854e-288,0.976507212121846,0.218,0.101,3.52328719232676e-284,"IIB","SIRT6"
1.31062197098013e-288,0.73738516086992,0.672,0.571,4.33960040811231e-284,"IIB","LAMTOR5"
1.6498457996084e-288,0.970317898948046,0.238,0.115,5.46280442708337e-284,"IIB","LINC01829"
4.98468129528178e-288,0.612585356753056,0.69,0.583,1.65047782368075e-283,"IIB","EIF2S3"
8.97275900374831e-288,0.810841087422595,0.384,0.224,2.9709702337311e-283,"IIB","DCTPP1"
1.30847952717018e-287,0.732425701622521,0.299,0.156,4.3325065624132e-283,"IIB","BPHL"
6.1890548258388e-287,0.595765328808124,0.526,0.341,2.04925794338349e-282,"IIB","MIS18BP1"
9.23880173275489e-287,0.69932878682246,0.284,0.145,3.05905964173247e-282,"IIB","LSM14B"
1.1068439315612e-286,0.622542680374605,0.438,0.266,3.66487094179229e-282,"IIB","MAP3K7"
2.68923428120369e-286,0.990484900718545,0.215,0.099,8.90432362849355e-282,"IIB","ENSG00000227885"
3.50315891052142e-286,1.06115525755183,0.175,0.073,1.15993094686275e-281,"IIB","MARVELD2"
5.63922101634979e-286,0.676973346964228,0.503,0.327,1.86720247072358e-281,"IIB","SPG21"
7.22330078519388e-286,0.96860173353856,0.129,0.045,2.39170712298554e-281,"IIB","ENSG00000256116"
8.16702324208229e-286,1.58242100589888,0.197,0.092,2.70418306568587e-281,"IIB","PIGZ"
9.20311926075235e-286,0.595499750160211,0.425,0.253,3.04724481842771e-281,"IIB","KIF21A"
1.87292738019632e-285,0.620642850368491,0.56,0.397,6.20144984856804e-281,"IIB","ZC3H14"
2.19946979828751e-285,1.70463886548764,0.125,0.044,7.28266444910978e-281,"IIB","RECQL4"
3.70244037133465e-285,0.919658991697143,0.113,0.037,1.22591503135261e-280,"IIB","LINC01357"
4.82595115189921e-285,0.893145828095061,0.133,0.047,1.59792068590535e-280,"IIB","EFR3B"
6.85806599614823e-285,0.760761837885457,0.336,0.186,2.27077423198464e-280,"IIB","TSFM"
9.19858829382767e-285,0.607305465241772,0.715,0.563,3.04574456996928e-280,"IIB","DYNLRB1"
9.54634766130863e-285,0.771151028464669,0.279,0.142,3.1608911741359e-280,"IIB","PTGR2"
1.45906161850647e-284,0.570410006510397,0.367,0.209,4.83109892503678e-280,"IIB","ALS2"
1.78968763352486e-284,0.519216589580316,0.747,0.656,5.92583472336416e-280,"IIB","ATP5MC3"
1.04183277227613e-283,0.770757375306922,0.371,0.216,3.44961249228351e-279,"IIB","ZNF814"
1.2274503017572e-283,0.668390209373826,0.574,0.405,4.06421069414827e-279,"IIB","SDHC"
2.60529534882206e-283,0.335750889708652,0.442,0.266,8.62639342948473e-279,"IIB","KCNMB2"
2.74976931656295e-283,0.704511923828519,0.228,0.106,9.10476118407157e-279,"IIB","TLE2"
2.88981324052358e-283,0.856455875630954,0.374,0.225,9.56846062069762e-279,"IIB","ENSG00000291113"
3.56568168764142e-283,0.604818670160782,0.699,0.552,1.18063286359495e-278,"IIB","EIF2S2"
7.10318201302931e-283,0.793310130123108,0.462,0.299,2.35193459633414e-278,"IIB","ZMAT2"
1.56666607066104e-282,0.835285674210814,0.403,0.242,5.18738802656577e-278,"IIB","PCGF3-AS1"
3.93957064292465e-282,0.648147116383614,0.515,0.342,1.30443123557878e-277,"IIB","PAICS"
4.25418380588128e-282,0.5182297168971,0.475,0.296,1.40860279996535e-277,"IIB","DTNBP1"
5.23828351819671e-282,0.757126000198462,0.465,0.306,1.73444805571011e-277,"IIB","SEL1L"
5.69121269178854e-282,0.830704801122881,0.27,0.136,1.8844174343781e-277,"IIB","SERTAD4-AS1"
6.96781361545959e-282,1.19466737567925,0.204,0.093,2.30711276621483e-277,"IIB","SDSL"
7.8013167410633e-282,0.710687830423099,0.529,0.349,2.58309398613347e-277,"IIB","STK4"
7.84597287235707e-282,0.572968795014788,0.388,0.227,2.59788007776615e-277,"IIB","LINC02762"
9.50637994353949e-282,0.459567317937045,0.839,0.769,3.14765746310536e-277,"IIB","DYNLL1"
1.22016150389797e-281,0.701961017560127,0.445,0.275,4.04007675555658e-277,"IIB","LAGE3"
1.50389352111798e-281,0.582835046427326,0.384,0.222,4.97954183777374e-277,"IIB","BCL9"
1.65345681399264e-281,0.684229637790978,0.66,0.568,5.47476085681104e-277,"IIB","NUMB"
1.67687978409459e-281,1.09687108315029,0.134,0.048,5.55231665311561e-277,"IIB","RWDD2A"
2.10360688356316e-281,1.07869246613965,0.239,0.119,6.96525275216599e-277,"IIB","TMEM107"
3.23953624405083e-281,0.917180876332008,0.271,0.139,1.07264284576767e-276,"IIB","CLN6"
3.61768540827886e-281,0.69843405136469,0.367,0.21,1.19785181553521e-276,"IIB","TRAPPC6B"
5.99187070580946e-281,1.60932318816314,0.103,0.032,1.98396830940057e-276,"IIB","CARD10"
7.22705741055205e-281,0.669222234841015,0.605,0.428,2.39295097920789e-276,"IIB","SNRPB2"
1.23971738084394e-280,0.702388432010442,0.289,0.151,4.10482821971237e-276,"IIB","SCLY"
1.41128735794188e-280,0.780623186032763,0.651,0.547,4.67291357088134e-276,"IIB","APRT"
2.52578769689717e-280,0.66662135658475,0.321,0.173,8.36313564319623e-276,"IIB","ZNF426"
4.04879727448619e-280,1.00663091513923,0.15,0.058,1.34059726555512e-275,"IIB","DGKQ"
8.34077253303227e-280,0.732961534919053,0.316,0.17,2.76171319341232e-275,"IIB","MDP1"
8.85181695006702e-280,0.764169538284091,0.415,0.252,2.93092511033669e-275,"IIB","ADPRS"
9.71506124225198e-280,0.710521385420066,0.307,0.164,3.21675392792205e-275,"IIB","DNAL1"
1.19390949250878e-279,0.733667016234028,0.294,0.156,3.95315372064582e-275,"IIB","TRPT1"
2.68245319100426e-279,0.940324464262856,0.213,0.098,8.88187076073421e-275,"IIB","CPT2"
3.47437213343177e-279,1.28677083580775,0.127,0.045,1.15039935710059e-274,"IIB","ADAM7-AS1"
6.22744175278363e-279,0.906559118044477,0.302,0.165,2.06196823876419e-274,"IIB","INSIG2"
6.32361746012788e-279,0.602835936125331,0.437,0.265,2.09381297722294e-274,"IIB","RALGPS1"
7.73334874860473e-279,0.619098177174563,0.255,0.126,2.56058910415051e-274,"IIB","CFAP70"
9.39622694228615e-279,0.705213282533222,0.395,0.237,3.11118470286037e-274,"IIB","CLN3"
1.50554967170604e-278,1.08313817214482,0.14,0.052,4.98502551798586e-274,"IIB","GEMIN4"
3.26655537678012e-278,0.611462505155579,0.53,0.357,1.08158915080567e-273,"IIB","ZNF626"
6.29680848847445e-278,0.659880058851823,0.343,0.192,2.08493625861878e-273,"IIB","SPNS1"
6.60872579444537e-278,0.61085293153968,0.204,0.091,2.18821519779881e-273,"IIB","FOXC1"
7.28192261720908e-278,0.712661568783075,0.18,0.076,2.4111173977841e-273,"IIB","PLEKHG7"
1.17235394264313e-277,0.634181004982312,0.385,0.224,3.88178113948568e-273,"IIB","RAE1"
1.2582985896429e-277,0.668347054840263,0.385,0.227,4.16635246016662e-273,"IIB","HYOU1"
1.72988055209793e-277,0.975645422579134,0.251,0.125,5.72780749605144e-273,"IIB","CEP170B"
1.88403857109533e-277,0.751947046933273,0.347,0.197,6.23824011275375e-273,"IIB","DIS3L"
2.31488219290893e-277,1.22310368614458,0.203,0.094,7.66480642894076e-273,"IIB","OXA1L-DT"
2.58155113090627e-277,1.03048966569118,0.22,0.104,8.54777394954375e-273,"IIB","LINC01003"
7.83892582110124e-277,0.589094817214248,0.536,0.356,2.59554672862483e-272,"IIB","ORC4"
4.89384511434786e-276,0.69433606335661,0.477,0.305,1.62040105581172e-271,"IIB","MRPL55"
5.36758745244934e-276,0.585180842110659,0.389,0.223,1.7772618813805e-271,"IIB","CIBAR1"
5.64033654598687e-276,0.718738685302986,0.269,0.137,1.86757183374171e-271,"IIB","VCPKMT"
9.96259688769168e-276,0.70428134851311,0.368,0.212,3.29871545548359e-271,"IIB","GPR108"
1.07150311048726e-275,0.566646920713335,0.544,0.373,3.54785394913437e-271,"IIB","CRK"
1.58044573070018e-275,0.546599698867408,0.533,0.357,5.23301385892137e-271,"IIB","MAX"
2.4654807467146e-275,0.614371953605207,0.381,0.223,8.16345330044672e-271,"IIB","DDX23"
3.47557864120467e-275,0.300550705090848,0.473,0.279,1.15079884388928e-270,"IIB","PRUNE2"
4.27582125113714e-275,0.627841727117854,0.438,0.266,1.41576717446402e-270,"IIB","DHRS4L2"
5.65916908777771e-275,0.617212157286827,0.552,0.379,1.87380747665408e-270,"IIB","PARP1"
1.09451533090288e-274,1.08976559232721,0.22,0.105,3.62404971215253e-270,"IIB","HLA-DMB"
1.20745778484891e-274,0.685537921299691,0.322,0.176,3.99801347141323e-270,"IIB","ENDOV"
1.77557245345084e-274,0.611087940925541,0.644,0.48,5.87909795062107e-270,"IIB","CHMP3"
2.4353015569468e-274,0.994585643647508,0.156,0.062,8.06352698520654e-270,"IIB","KCTD21"
5.05463048803314e-274,1.32005208948438,0.126,0.045,1.67363870089265e-269,"IIB","ZSCAN16"
5.34527885807146e-274,0.670852676018423,0.371,0.217,1.76987528269604e-269,"IIB","METAP1"
7.06399300774219e-274,1.14448547651682,0.202,0.093,2.33895872479352e-269,"IIB","C15orf39"
1.09909824628525e-273,0.707449970419557,0.238,0.116,3.6392242032751e-269,"IIB","COQ6"
3.08971906065585e-273,0.632876899571988,0.472,0.303,1.02303687817376e-268,"IIB","OTUB1"
3.83551506866098e-273,0.941309544968179,0.146,0.056,1.26997739438434e-268,"IIB","ENSG00000285796"
4.53687317333839e-273,0.621617193784122,0.224,0.106,1.50220407642408e-268,"IIB","MTMR8"
5.10428243906922e-273,1.00770790565191,0.198,0.089,1.69007895840021e-268,"IIB","RHNO1"
1.35598562433261e-272,1.733306152453,0.123,0.045,4.4898040007277e-268,"IIB","CDCA5"
2.10701139407996e-272,0.663114916004724,0.314,0.17,6.97652542693815e-268,"IIB","PRKCQ"
2.34832214909198e-272,0.754806836342329,0.298,0.159,7.77552946785845e-268,"IIB","WDR18"
2.81010520754717e-272,1.03095724875918,0.123,0.043,9.30453935270943e-268,"IIB","PAX2"
3.27639208680366e-272,0.623833038187355,0.552,0.39,1.08484618386156e-267,"IIB","SUCLG1"
3.39907313376401e-272,0.681264315567358,0.61,0.466,1.1254671053206e-267,"IIB","DANCR"
3.56310499936259e-272,0.730402531342033,0.266,0.136,1.17977969633895e-267,"IIB","ZW10"
5.14237987297672e-272,0.679234077499851,0.158,0.063,1.70269339974132e-267,"IIB","USP51"
6.35406536326371e-272,0.405314226406341,0.637,0.439,2.10389458243025e-267,"IIB","RND3"
1.30391828912971e-271,1.17518748909525,0.114,0.038,4.31740384713738e-267,"IIB","FAM90A1"
1.40501441507321e-271,0.920601252940646,0.312,0.173,4.65214322974891e-267,"IIB","VPS37C"
2.30809566080338e-271,0.383136298001147,0.605,0.407,7.64233554248608e-267,"IIB","ARHGAP29"
2.31386427708114e-271,1.08315055700032,0.176,0.076,7.66143600784335e-267,"IIB","PRIMA1"
2.3247679181842e-271,0.792371693800167,0.293,0.157,7.69753905389971e-267,"IIB","PTER"
2.99834218009225e-271,0.51662572057113,0.718,0.557,9.92781079250346e-267,"IIB","CCDC6"
3.23555123925301e-271,0.400922567998042,0.412,0.242,1.07132337082906e-266,"IIB","SGPP2"
5.6677986213804e-271,0.855116446171623,0.227,0.11,1.87666480152526e-266,"IIB","ENSG00000253194"
7.39780118899953e-271,0.573705314382903,0.602,0.441,2.44948595168963e-266,"IIB","TOP2B"
7.99752271054673e-271,0.578785032172078,0.474,0.298,2.64805974468913e-266,"IIB","TRIM38"
1.10121235749877e-270,0.848181564647701,0.172,0.072,3.64622423691419e-266,"IIB","SRR"
1.26286531780386e-270,0.542146257085935,0.551,0.371,4.18147335378036e-266,"IIB","ZNF37A"
1.56697049423711e-270,1.35417856791872,0.147,0.058,5.1883960034685e-266,"IIB","C1orf210"
1.57882835425918e-270,0.84709456997259,0.235,0.115,5.22765856378756e-266,"IIB","ZNF467"
4.58483454436616e-270,0.69041160869126,0.296,0.157,1.51808456598508e-265,"IIB","BLOC1S5"
8.6259684116331e-270,0.819608163592587,0.195,0.088,2.85614440077583e-265,"IIB","RECQL5"
1.207745023054e-269,0.678097100367285,0.399,0.24,3.9989645458341e-265,"IIB","ORC3"
1.27286736637136e-269,0.614519038620793,0.556,0.38,4.21459113679222e-265,"IIB","CHD3"
9.19341879904779e-269,0.689585262726679,0.377,0.222,3.04403289855271e-264,"IIB","DGAT1"
1.66641453406348e-268,0.500915919149235,0.77,0.671,5.5176651637376e-264,"IIB","KRTCAP2"
2.96895049486097e-268,0.496267656201792,0.338,0.186,9.83049198353414e-264,"IIB","PLEKHA6"
2.98674279032234e-268,0.837389160191416,0.252,0.127,9.88940405303629e-264,"IIB","OTUD1"
3.20152298232555e-268,1.14952181416285,0.128,0.047,1.06005627467781e-263,"IIB","SLC44A5"
4.05081354119279e-268,0.74066651592345,0.364,0.211,1.34126487162435e-263,"IIB","SDHAF3"
1.04634029346998e-267,0.740800238507956,0.331,0.186,3.46453734570846e-263,"IIB","TMEM68"
1.16798963616993e-267,0.786770871777492,0.223,0.107,3.86733048432226e-263,"IIB","TRMT12"
1.18200839763286e-267,0.771954861611751,0.479,0.311,3.91374800540217e-263,"IIB","MTIF3"
1.38391559964293e-267,0.656478632589558,0.484,0.31,4.5822829419777e-263,"IIB","AKT1"
1.53122902816825e-267,0.783306721931044,0.352,0.2,5.07005243516788e-263,"IIB","TM2D2"
2.32480677918323e-267,0.706068206474766,0.554,0.38,7.69766772655361e-263,"IIB","PEA15"
2.41428253471981e-267,0.683619449421209,0.382,0.23,7.99393090071077e-263,"IIB","CYP1B1-AS1"
2.91204250941105e-267,0.608228885051519,0.499,0.324,9.64206395291092e-263,"IIB","RPP21"
4.50351890008331e-266,0.389840591011474,0.541,0.35,1.49116014300658e-261,"IIB","KCNMA1"
5.17643015055798e-266,0.73392848720019,0.235,0.115,1.71396778715125e-261,"IIB","COQ2"
3.92854279626257e-265,1.0584752306741,0.206,0.096,1.3007798052705e-260,"IIB","CENPN"
4.77141975211304e-265,0.589431544229998,0.413,0.248,1.57986479412215e-260,"IIB","STEAP2"
4.94489782994213e-265,0.749602634812927,0.574,0.432,1.63730512047214e-260,"IIB","HEBP2"
