"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NME7",9.37413400727361e-08,-0.438058603661019,0.166,0.092,0.00310386951114836
"ZNF43",9.46078025523262e-08,0.37017636017462,0.17,0.098,0.00313255895031007
"CCZ1B",9.72005729485794e-08,0.270178966852227,0.21,0.126,0.00321840817090041
"MAF",9.73606260772721e-08,-0.962373950690267,0.435,0.458,0.00322370769004456
"EOGT",9.83834561063501e-08,0.449179392077514,0.118,0.06,0.00325757461513736
"COX14",9.85544449126821e-08,0.33366329604478,0.329,0.223,0.00326323622550382
"THAP12",1.00402301870165e-07,0.327507200257227,0.185,0.107,0.00332442061722303
"PILRB",1.02221034475111e-07,0.709180130342439,0.169,0.098,0.00338464067250539
"ATG16L1",1.05249620441504e-07,0.79268594164132,0.132,0.07,0.00348492018243865
"BICD1",1.05559682634241e-07,0.457724199050195,0.254,0.164,0.00349518665170235
"BTG2",1.06835591618804e-07,0.435765790070863,0.547,0.431,0.00353743327409023
"TWSG1",1.09057474773906e-07,0.735674064172169,0.162,0.094,0.00361100204723879
"TRIM66",1.09751653193358e-07,0.55708390576278,0.148,0.082,0.00363398698888528
"ATP5PO",1.11182895768166e-07,-0.774788389435875,0.413,0.45,0.00368137686177974
"MRPL58",1.11559301889033e-07,0.42122181484202,0.109,0.053,0.00369384004484778
"GPD2",1.12842031513793e-07,0.260724578101105,0.47,0.341,0.00373631250545321
"PDP1",1.14398679654021e-07,0.342898192493735,0.155,0.085,0.00378785468202429
"PHKA2",1.15698568084686e-07,0.509011406797834,0.134,0.072,0.00383089528785203
"HLA-DMA",1.1767187590855e-07,0.303426931315725,0.636,0.547,0.003896233483208
"ENSG00000232884",1.1785463857921e-07,0.517070361978027,0.116,0.059,0.00390228493799624
"ELOB",1.20160986585217e-07,-0.531636848182725,0.517,0.558,0.00397865042682313
"GCLC",1.21400933938069e-07,0.564497795454626,0.222,0.141,0.0040197063236234
"SLC1A5",1.2543446737023e-07,0.358767618692458,0.152,0.082,0.00415326064909568
"DNAJB9",1.27293646366615e-07,0.695290815175845,0.158,0.09,0.004214819924845
"PSPC1",1.28466725512317e-07,0.273003358180533,0.421,0.293,0.00425366174843833
"MTA3",1.31011809736641e-07,0.466390644089149,0.157,0.088,0.00433793203218993
"USP13",1.32062355093409e-07,0.354238718550208,0.1,0.048,0.00437271663949787
"RNF141",1.3261052158529e-07,-1.86229324273823,0.101,0.156,0.00439086698021054
"SCNM1",1.35113863124413e-07,0.430105161584124,0.196,0.116,0.00447375512191243
"RPP25L",1.35702777061743e-07,-0.415974472572747,0.104,0.049,0.00449325465129137
"TCF7L2",1.3593224540905e-07,-1.96679697314371,0.325,0.363,0.00450085257773906
"SCRN3",1.46498729579504e-07,0.456468086095275,0.115,0.058,0.00485071943510695
"SSR3",1.50741566804533e-07,-0.740584196579931,0.445,0.475,0.0049912040184649
"NFRKB",1.51774052285898e-07,0.438284876001671,0.127,0.066,0.00502539064523835
"ZFP14",1.54679187472192e-07,0.250066131096899,0.155,0.087,0.00512158257639176
"INTS12",1.54747013879093e-07,0.490689609693423,0.148,0.082,0.00512382837655066
"CHD2",1.55324677179566e-07,0.32419577576753,0.638,0.495,0.0051429553860926
"SUPV3L1",1.62329088935478e-07,1.10285389218648,0.107,0.053,0.0053748784637426
"SNHG3",1.63605917566881e-07,0.771780574224333,0.165,0.096,0.00541715553655701
"ELOF1",1.64318482248226e-07,0.296223986798381,0.176,0.101,0.00544074926572103
"CEBPA",1.67501722051253e-07,0.367843990299031,0.249,0.159,0.00554614951883903
"TMEM106B",1.71202217129308e-07,0.448591124737592,0.159,0.091,0.00566867661136853
"ENTR1",1.73004913208252e-07,0.641983430567819,0.137,0.074,0.00572836568123844
"RAP2C-AS1",1.73998927005373e-07,0.410980446106737,0.151,0.085,0.00576127847207492
"EXOG",1.74090899674897e-07,0.408909774709157,0.135,0.073,0.00576432377913552
"SETBP1",1.74156312054279e-07,-1.66196491885531,0.114,0.172,0.00576648964842924
"FOXRED1",1.76837638227984e-07,0.736099122526817,0.133,0.072,0.00585527103936679
"POLD3",1.80009268967543e-07,0.345645558370842,0.184,0.107,0.0059602869047843
"GALK1",1.81788313614202e-07,-0.384656516548371,0.171,0.096,0.00601919285207985
"RAB33B-AS1",1.8652700304612e-07,0.662847663542614,0.134,0.074,0.00617609559786009
"CHD6",1.86751336183524e-07,0.284026507418213,0.37,0.254,0.00618352349237267
"PINX1",1.97095885386767e-07,0.794127480236048,0.125,0.066,0.00652604186104123
"IKBKG",2.02742140307419e-07,0.4392399271582,0.134,0.072,0.00671299500771895
"CDC37",2.06134485254278e-07,0.315669241599047,0.393,0.272,0.0068253189412544
"TBC1D19",2.11347306580073e-07,0.558878507905685,0.108,0.054,0.00699792066817279
