"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PAIP2",4.73007305931732e-24,-0.609060295160817,0.214,0.353,1.56617449067056e-19
"MTHFD1L",5.08820451837841e-24,1.26145897328888,0.325,0.204,1.68475539808028e-19
"HPCAL1",5.86019237585238e-24,-0.677290516654843,0.266,0.407,1.94036829756848e-19
"EAF2",5.88511154773182e-24,-0.947336263815713,0.128,0.241,1.94861928456948e-19
"LAMTOR1",6.51461280535909e-24,-0.570982369841195,0.268,0.423,2.15705344598245e-19
"SPTBN1",6.90576885893485e-24,-1.12293748202825,0.047,0.127,2.28656912688192e-19
"ENSG00000270640",6.95777641296859e-24,-1.07953572377675,0.047,0.127,2.30378934809803e-19
"ENSG00000225885",6.96524282142767e-24,2.32859941414848,0.12,0.031,2.30626155060291e-19
"SRGAP2B",8.67896447686346e-24,-0.590713981450052,0.225,0.365,2.87369192793426e-19
"A2M",8.71346745698408e-24,0.73774266399669,0.5,0.361,2.885116209682e-19
"IMPA2",9.62297084188676e-24,-1.32970624452378,0.045,0.122,3.18626187545712e-19
"CHORDC1",9.91076557815424e-24,-0.564187336452985,0.173,0.303,3.28155359058265e-19
"PRDX3",1.01232902994691e-23,-0.695137801553179,0.2,0.337,3.35192265105723e-19
"PSMA1",1.12202455979273e-23,-0.506508596040704,0.284,0.441,3.71513551992971e-19
"GAB2",1.1515586109546e-23,-0.484914389078815,0.648,0.784,3.81292571673177e-19
"HIF1A-AS3",1.17601819702635e-23,1.79829691023218,0.286,0.168,3.89391385217396e-19
"VASP",1.43980722383127e-23,-0.615134493291486,0.298,0.444,4.76734569882772e-19
"MTF1",1.52730864832219e-23,-1.09924778605724,0.071,0.162,5.05707166545962e-19
"UBE2E3",1.68353335753554e-23,-0.621910554879018,0.151,0.276,5.57434730013592e-19
"FER",1.87258904026703e-23,-0.458656945043797,0.29,0.448,6.20032957122817e-19
"ZDHHC14",1.88819880137518e-23,1.54030894727357,0.315,0.201,6.25201505123337e-19
"PARP14",1.94174385647382e-23,0.968195185870017,0.535,0.442,6.42930808317045e-19
"ANXA6",2.05145021279081e-23,-0.831617106970918,0.1,0.206,6.79255679957166e-19
"TPCN1",2.21963488113992e-23,1.15115119607255,0.383,0.272,7.34943305494239e-19
"ZEB1",2.93433125589335e-23,2.39156607800011,0.15,0.053,9.71586422138847e-19
"DENND10",3.16499421123563e-23,-0.984618963137701,0.076,0.169,1.04796123328223e-18
"CCR1",3.50854345757723e-23,-0.708473191148557,0.211,0.34,1.1617138242384e-18
"SH2D3C",3.67902701938724e-23,-1.3129045730913,0.044,0.12,1.21816263638931e-18
"SLC25A37",3.68400903343411e-23,-0.848406770000018,0.167,0.293,1.21981223106037e-18
"RTN4",3.7048010863268e-23,-0.37168875348088,0.584,0.74,1.22669668769367e-18
"ARPC2",3.72011793088265e-23,-0.434421539708373,0.603,0.744,1.23176824809455e-18
"BRI3",3.94356960607694e-23,-0.408999370990088,0.556,0.74,1.30575533226814e-18
"CASP1",3.94572605734652e-23,-0.743914163416855,0.221,0.353,1.30646935484801e-18
"EID1",4.10910309099357e-23,-0.526039459125835,0.269,0.414,1.36056512445888e-18
"RAB21",4.3818559796766e-23,-0.52183008430121,0.204,0.343,1.45087633343072e-18
"MAPKAPK2",4.49743822255218e-23,-0.72846657238373,0.184,0.313,1.48914676986925e-18
"ITPKB",4.79267128981603e-23,-0.668792140957701,0.131,0.246,1.58690139077098e-18
"MBD2",4.99279886424147e-23,-0.637770655887172,0.319,0.469,1.65316563193899e-18
"STT3B",5.20973787717165e-23,-0.433661293761695,0.253,0.404,1.7249963085103e-18
"DIAPH1",5.2302076128293e-23,-0.887376175638522,0.248,0.38,1.73177404268391e-18
"MARCHF3",5.4187960972533e-23,1.28646704922243,0.237,0.122,1.79421757576154e-18
"MAN1A1",5.57523184293158e-23,-0.581927075939636,0.315,0.465,1.84601501551307e-18
"GTF2A2",5.76140565430635e-23,-0.845953164350073,0.155,0.275,1.90765902619738e-18
"RPL37A",5.83496284730346e-23,-0.291135633234421,0.656,0.837,1.93201454837065e-18
"SRGAP3",5.92392913064235e-23,1.83509073827199,0.204,0.099,1.96147217444699e-18
"CD38",6.24971923315431e-23,1.99483053439226,0.21,0.103,2.06934453528972e-18
"SERPINA1",6.50394492861893e-23,-0.891522221233073,0.256,0.388,2.15352120531501e-18
"ADAP2",7.27449774631268e-23,0.842814982710526,0.582,0.505,2.40865894878159e-18
"SDCBP",7.59449444322351e-23,-0.415031734914759,0.556,0.7,2.51461305509574e-18
"EEF2",8.50361437835223e-23,-0.45051681421512,0.435,0.61,2.81563175681621e-18
"ATP5PO",9.37411943773062e-23,-0.641389164423974,0.294,0.45,3.10386468702699e-18
"MGST1",1.05688007013594e-22,-1.86440145549373,0.036,0.105,3.49943560022712e-18
"EIF3L",1.11100423746473e-22,-0.658329176803987,0.193,0.32,3.67864613066948e-18
"SDCCAG8",1.14109900522713e-22,0.805750507091328,0.559,0.477,3.77829291620756e-18
"HSPA1B",1.20631466152584e-22,-0.909932412744146,0.384,0.509,3.99422847577822e-18
"TES",1.31163345035743e-22,-0.859632196416921,0.106,0.21,4.34294951747849e-18
"PPARG",1.3671151361601e-22,-1.04174948233178,0.21,0.331,4.52665492733972e-18
"MYO1G",1.55281461833311e-22,-1.09609080608093,0.088,0.182,5.14152448276275e-18
"ACSL5",1.69797022434665e-22,-1.01176610066904,0.104,0.204,5.62214920983418e-18
"MRFAP1",1.75650660423333e-22,-0.673944381556267,0.179,0.303,5.81596901727697e-18
"SEC61B",1.82151707901798e-22,-0.596828949293939,0.389,0.541,6.03122520033644e-18
"MAPK6",2.03967493508597e-22,-0.659655096952851,0.196,0.326,6.75356767756314e-18
"RAN",2.07916968488739e-22,-0.496120182035796,0.284,0.435,6.88433874363063e-18
"CMSS1",2.12469278820849e-22,-1.01780817275358,0.182,0.306,7.03507029103713e-18
"IVNS1ABP",2.15947601542479e-22,-0.693135488952752,0.29,0.434,7.15024103467301e-18
"CDH23",2.17365833667455e-22,-0.729558683594311,0.062,0.147,7.1972001185631e-18
"GUK1",2.34783247788167e-22,-0.489753316233196,0.351,0.515,7.77390811751399e-18
"EIF1B",2.51226468313962e-22,-0.628653297814074,0.163,0.286,8.3183595923436e-18
"CTSS",2.99531667826609e-22,-0.573074409184128,0.73,0.825,9.91779305340685e-18
"STX11",3.06993525432566e-22,-0.558120805278432,0.25,0.386,1.01648626205977e-17
"ATOX1",3.19151148773402e-22,1.13133805068396,0.431,0.348,1.05674136870361e-17
"TMSB4X",3.2826223651938e-22,-0.279583987275306,0.937,0.951,1.08690909133932e-17
"C1QA",3.30257992145938e-22,0.375042125805953,0.696,0.533,1.09351723779441e-17
